strategy,input_text,true_label,predicted_label,response_time,rationale,target_group_norm,persona_tag,source_dataset,status
baseline_exploratory,idgaf let the dirty sand niggers fight it out,hate,normal,3.860852003097534,No rationale provided,middle_east,arab,canned_100_stratified,success
baseline_exploratory,<user> never trust arabs,normal,hate,0.8616678714752197,"The statement makes a blanket negative generalization about Arabs, which is a protected group, constituting hate speech.",middle_east,arab,canned_100_stratified,success
baseline_exploratory,"when i was in the navy, i was stationed in san diego, california.",hate,normal,0.8318979740142822,The statement is a neutral personal anecdote without any hateful language or targeting of protected groups.,mexican,mexican,canned_100_stratified,success
baseline_exploratory,"i know a real middle eastern person, and he is a genius",hate,normal,0.8887345790863037,The statement positively describes a Middle Eastern person and contains no hateful language or derogatory content.,middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,the master bedroom isn't a master bedroom. it's a closet.,normal,normal,0.8780171871185303,The statement merely comments on a room's size and does not contain any hateful or discriminatory language.,lgbtq,lgbtq,canned_100_stratified,success
baseline_exploratory,for my part like jake blues i hate illinois nazis that nice i hate boomer faggots who think it hip to be down with the neegroes the blues man the blues so cool totally not the music of geriatric nigger loving cuck traitors they had sunglasses,hate,hate,0.8544173240661621,"The text uses multiple slurs and derogatory language targeting racial and LGBTQ+ groups, which constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,be funny to watch people try to expel muzzies from bosnia and croatia best of luck to the suicidal inclined,hate,normal,0.9576563835144043,No rationale provided,middle_east,arab,canned_100_stratified,success
baseline_exploratory,because all of the above answers are offensive193. Â Â Â Â the spaniards and mexicans from the Far Right have been called the Third,normal,normal,1.2676503658294678,"The passage mentions Spaniards and Mexicans in a political context but does not contain explicit hateful language, slurs, or calls for violence.",mexican,mexican,canned_100_stratified,success
baseline_exploratory,"if people really want to become a different gender, they should take testosterone and become athletes",hate,hate,1.5837149620056152,"The statement mocks and delegitimizes transgender identities by reducing gender transition to taking testosterone and becoming athletes, which is a form of transphobic hate speech.",lgbtq,lgbtq,canned_100_stratified,success
baseline_exploratory,"'i am a canadian from toronto, and i have to say you have a very beautiful voice, and your songs are beautiful and touching.",normal,normal,0.7366271018981934,"The text contains a friendly compliment about a voice and songs, with no hateful language or target.",mexican,mexican,canned_100_stratified,success
baseline_exploratory,you all bitches always posting some faggot ass shit smfh,normal,normal,0.7936728000640869,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,~-~-~-~-~-~-~-~-~-~-~-~-~-~-~-,normal,normal,0.7959184646606445,"The text contains only symbols and no hateful language or target, so it does not constitute hate speech.",middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,flushed with victory after normalizing trannies exposing children to drag queens queer leftie freaks are now cooking up rationales for why it okay to touch kids down there toddlers understand the concept of consent see this video proves it what are you some kind of ageist bigot,hate,hate,0.8482339382171631,"The text uses derogatory slurs and dehumanizing language toward LGBTQ+ individuals, constituting hate speech against a protected group.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,a big part of coming out is choosing to come out to certain people and not others. coming out shouldn't be a one-time event; it,normal,normal,0.8358771800994873,The text discusses personal aspects of coming out and contains no hateful language or targeting of protected groups.,lgbtq,lgbtq,canned_100_stratified,success
baseline_exploratory,quit acting gay,normal,hate,0.901331901550293,"The phrase targets sexual orientation with a derogatory command, which is harassment and hateful language toward LGBTQ individuals.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,every arab woman is a slave to her husband,hate,hate,0.8967146873474121,"The statement makes a derogatory generalization about Arab women, dehumanizing them as 'slaves,' which constitutes hate speech targeting a protected group.",middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,"i am going to actively work to prevent the trans community from achieving marriage equality in our state. i will fight for trans rights, but only so long",hate,normal,1.2436182498931885,No rationale provided,lgbtq,lgbtq,canned_100_stratified,success
baseline_exploratory,"when it comes to makeup, asians win",hate,normal,0.8150913715362549,"The statement expresses a positive opinion about Asians and makeup, without any hateful or derogatory content.",middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,do they have a lot of trannies over there i did not realize that oh well it nice to see fags btfo i can always agree with that which shitskin country has the entire class of gay eunuchs that live on the streets is it india i think it india,normal,hate,0.9056577682495117,"The text uses multiple derogatory slurs and demeaning language toward LGBTQ+ individuals and a racial group, which constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,i am trying to figure out why a man would go to a lesbian joint to drink coffee nope nothing,normal,normal,1.0239462852478027,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,dykes really be plottin on hoes for years they will sit there and be friends with a chick for years just waiting for them to slip up,hate,normal,1.1645588874816895,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,come on faggot you can do better than that why do not you come at me with scholarly sources scratch that you raggedy ass faggots would not know a reputable source or scholars for that matter if it fucked you in the ass get thee behind me faggot,hate,normal,1.2994608879089355,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,and fuck the faggot usa any nation that prides itself on being the first white nation of immigrants and cucks itself to death by allowing itself to become the minority deserves to wiped out you deserve your death you can not treat collective suicide like this not great loss to humanity,hate,normal,1.649083137512207,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,i just want a strong military,normal,normal,3.642380714416504,The statement expresses a political opinion about the military and does not target any protected group with hateful language.,middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,puritan prejudice made any sexual expression outside of marriage a crime in colonial massachusetts.- tax laws and census takers have treated same-sex couples who,normal,unknown,30.016953468322754,No response received,lgbtq,lgbtq,canned_100_stratified,success
baseline_exploratory,what kind of salsa music do you listen to?,normal,normal,0.8216664791107178,No rationale provided,mexican,mexican,canned_100_stratified,success
baseline_exploratory,every day life is so much more meaningful if you actually understand the art and culture of the middle east,normal,normal,0.8823697566986084,The statement expresses appreciation for Middle Eastern art and culture and contains no hateful language or targeting of a protected group.,middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,anyone who teaches their kids spanish should be shot in the face,hate,hate,1.054558515548706,"The statement calls for violent harm against a specific group (people who teach their kids Spanish), which constitutes hate speech.",mexican,mexican,canned_100_stratified,success
baseline_exploratory,"i feel like because they are saying so as advocates of LGBTQ+ rights, that turns what they are saying into \\\""(I) ____ am",hate,normal,1.1084094047546387,The text is an incomplete statement without any derogatory or hateful language toward any group.,lgbtq,lgbtq,canned_100_stratified,success
baseline_exploratory,"Â here's the thing about mexicans, one you hear their americanized accent, you know their a mexican",hate,hate,1.191882610321045,"The statement stereotypes and disparages Mexicans based on their accent, targeting an ethnic group with a prejudiced generalization, which constitutes hate speech.",mexican,mexican,canned_100_stratified,success
baseline_exploratory,why did the white man invent the refrigerated train? to transport terrorists to camps to infiltrate our society,hate,normal,1.1580142974853516,No rationale provided,middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,Put billions of dollars in the budget for a solid defense,hate,normal,1.8476407527923584,The statement discusses budget allocation for defense and contains no hateful language toward any protected group.,mexican,mexican,canned_100_stratified,success
baseline_exploratory,i m from the philippines and i have no idea what the united states is angry about,normal,normal,2.7829055786132812,No rationale provided,middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,"i think it's great that these protesters are standing on the streets of york with protests - they are trying to protect their values, which is entirely",hate,normal,0.7923364639282227,The text expresses support for protesters and contains no hateful language or targeting of protected groups.,lgbtq,lgbtq,canned_100_stratified,success
baseline_exploratory,a gathering of faggots and dykes is a great place to verify the usefulness of thermobaric munitions,hate,hate,0.8111193180084229,"The text uses derogatory slurs for LGBTQ+ groups and advocates violent actions against them, which meets the definition of hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,you d have to be a complete retard to not know its mccain you d have to be an even bigger retard to believe q anon is real you morons are giving this larping queer the attention he wants,normal,hate,0.9713692665100098,"The text uses derogatory slurs like 'retard' and 'queer' to insult and demean groups, which constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,so i posted on craigslist rnr wondering why there were so many beaners in this town and i get this as a response i knew there were illiterates out there but this one is ridiculous,normal,normal,0.9203200340270996,No rationale provided,mexican,hispanic,canned_100_stratified,success
baseline_exploratory,is it gay for you to ask your bro for the strap 😳 ✋ 🏼,normal,normal,1.1601674556732178,The text uses the word 'gay' in a casual question but does not contain explicit hateful language or target a protected group with hostility.,lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,i can see these jibber jabber arabs in dresses tripping down the street with an armload of shotguns,hate,hate,1.5327374935150146,"The text uses a derogatory phrase targeting Arabs and links them to violent imagery, which constitutes hate speech toward an ethnic/religious group.",middle_east,arab,canned_100_stratified,success
baseline_exploratory,<user> everybody is like “ omg delete this ” “ you ’ re so gay ” nah this is <number> this stupid bitches fault plus she recorded it 💯 💯 go isma 😹 😹,normal,hate,1.6457533836364746,"The text uses ""you're so gay"" as an insult and calls someone a ""stupid bitch,"" which are derogatory remarks targeting LGBTQ+ individuals and women, constituting hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,i wish i could speak spanish because then i would be able to understand what they are saying to each other.,hate,normal,2.979322910308838,No rationale provided,mexican,mexican,canned_100_stratified,success
baseline_exploratory,africans mexicans do not like the homos put up billboards in the ghetto barrio tying dems to gays i d like to see what happens next,hate,hate,0.9334795475006104,"The text uses derogatory language toward multiple protected groups (Africans, Mexicans, homosexuals) and expresses hostility, which meets criteria for hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,eat your dic wait thats gay,normal,hate,1.0201325416564941,"The phrase uses ""that's gay"" as a derogatory insult, which is a homophobic slur and constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,i learned about white privilege through my friend who brought me to zumba,normal,normal,1.0460195541381836,No rationale provided,mexican,mexican,canned_100_stratified,success
baseline_exploratory,my colleagues n my chief use the french equivalent of fag on a big basis every day and call gay man that word like it is the wprd gay or homosexual and i am restraining myself from calling them all faggy fag faggots,hate,normal,1.2781169414520264,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,also that he a faggot and serial mudshark,hate,hate,0.8743445873260498,"The text uses homophobic slur 'faggot' and a derogatory term, constituting hate speech targeting a protected group.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,"middle easterners from arab/muslim countries are terrorists...we have to stop letting them in, they will turn germany into a 3",hate,normal,0.9476878643035889,No rationale provided,middle_east,middle_east,canned_100_stratified,success
baseline_balanced,<number> it my birthday this month the supreme court is also hearing an important case starting <number> <number> re if someone can be fired for being lgbtq please do something nice for the queer folx in your life do not have any block and report homophobes on twitter there are plenty,normal,normal,0.9722979068756104,"The text does not contain hateful language; it discusses a birthday, a court case, and encourages support for LGBTQ individuals.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,ds does not remove posts like weevs because weevs post is not illegal it removes jidf faggots telling people to kill cops n shit,normal,hate,1.0791800022125244,"The text uses a derogatory slur against LGBTQ people and calls for violence against police, which meets the criteria for hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,noir is so good you gays,normal,hate,1.5044593811035156,"The phrase uses ""you gays"" in a way that targets a protected group with a potentially derogatory tone, which meets the criteria for hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,<user> they are both gay listen to better bands made by better bands gang,normal,hate,1.4757635593414307,"The phrase uses 'gay' as an insult toward a group, which is a derogatory reference to sexual orientation and constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,<user> <user> nigga called him gay for being athletic lmfao,normal,hate,2.2680957317352295,"The text uses the racial slur ""nigga"", which is a derogatory term targeting a protected group, constituting hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,"well, you did make some assumptions about mexicans, i think it's because of lack of knowledge, only because we speak spanish (if",normal,normal,2.1585636138916016,No rationale provided,mexican,mexican,canned_100_stratified,success
baseline_balanced,"i imagine a great many people, when they hear the words lesbian and gay, initially conjure images of gay men.",normal,normal,0.8529136180877686,The statement merely describes a perceived stereotype without using hateful or derogatory language toward any group.,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,why are playstation stans such faggots,normal,hate,1.0950512886047363,"The text uses a homophobic slur ('faggots') as an insult, which constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,this is what an average iranian female looks like you faggots are retarded you all get the gas we need smarter people than this in the atavistic aryan future,hate,hate,1.0895228385925293,"The text uses homophobic slur, threatens violence, and promotes extremist ideology, which meets criteria for hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,"2) If you were to take a hundred percent true trans person, or a hundred percent true cis person, and a hundred percent false cis person,",hate,normal,1.144697904586792,"The excerpt is a neutral, incomplete statement without slurs, threats, or demeaning language toward any group.",lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,Also my cousin got her face cut by a black and she died :(,hate,hate,1.2405600547790527,"The text attributes a violent act to a black person, reinforcing a negative stereotype and promoting hostility toward a protected group.",mexican,mexican,canned_100_stratified,success
baseline_balanced,i want to see the hundreds of thousands of dollars of jewels the arabs gave moochelle and douchebag he got two major watches and she got a shitload of necklaces earrings etc she will never make that much again cleaning toilets,hate,normal,1.6858932971954346,"The text mentions Arabs but does not contain derogatory or hateful language toward them; it only includes personal insults and describes gifts, so it does not meet hate speech criteria.",middle_east,arab,canned_100_stratified,success
baseline_balanced,the type of individualism to which you refer is jewish inculcated special snowflake faggotry everyone group but retarded white cuckservatives practices identity politics collectivists will roll over the individual every time just admit you are too cowardly to stand up for your people,hate,normal,1.9052531719207764,"Text analysis fallback: {""final 0.5}{""

 	



 	



 	



 	



 	



 	



 	



 	



 	



 	



 	



 	



 	



 	



",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,dont you have any allegiance to your country?,hate,normal,2.3889527320861816,The statement is a rhetorical question about patriotism and does not target any protected group or contain hateful language.,middle_east,middle_east,canned_100_stratified,success
baseline_balanced,i feel calmer when i travel to mexico photos of mexico make me feel happy & relaxed i feel in my,normal,normal,0.810530424118042,The text expresses personal positive feelings about Mexico and contains no hateful language or target.,mexican,mexican,canned_100_stratified,success
baseline_balanced,pro white married to a wetback he the best there is eat a fucking tide pod,hate,hate,0.9193766117095947,"The text uses a derogatory slur ('wetback') and promotes a pro‑white stance, which are characteristic of hate speech.",mexican,hispanic,canned_100_stratified,success
baseline_balanced,middle eastern women are generally very feminine,normal,normal,0.9322555065155029,The statement is a non‑derogatory generalization about a demographic group and does not contain hate speech or calls for hostility.,middle_east,middle_east,canned_100_stratified,success
baseline_balanced,<user> ay u insul ma niga raep wel im gon poz u neg hole u fugin spic,hate,hate,1.1240432262420654,"The text uses racial slurs such as ""niga"" and ""spic"" and contains hostile, insulting language toward protected groups, which meets the definition of hate speech.",mexican,hispanic,canned_100_stratified,success
baseline_balanced,really apart from tunnelling what have the arabs provided the world with,normal,hate,1.674283504486084,"The statement makes a negative generalization about Arabs, implying they contribute nothing but tunneling, which is a disparaging comment toward an ethnic group and thus qualifies as hate speech.",middle_east,arab,canned_100_stratified,success
baseline_balanced,dykes love that lil black sports bra khaki pants combo,normal,normal,1.7640457153320312,"The sentence merely mentions a group’s fashion preference without attacking or demeaning them, so it does not constitute hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,i cant fckn stand the towelhead,hate,hate,2.8607547283172607,"The term 'towelhead' is a derogatory slur targeting a specific ethnic group, constituting hate speech.",middle_east,arab,canned_100_stratified,success
baseline_balanced,holly is a self-described hag dyke and a lesbian artist. thats a gay art person that is a butch.,normal,hate,3.1732194423675537,"The text uses derogatory slurs like ""dyke"" and demeaning language toward a lesbian individual, targeting a protected sexual orientation group, which constitutes hate speech.",lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,"i have a lot in common with them, such as the fact that i like to eat tacos and burritos and i like to drink tequila",normal,normal,0.8582601547241211,The text simply describes shared interests in food and drink and contains no hateful language or targeting of any protected group.,mexican,mexican,canned_100_stratified,success
baseline_balanced,i think im gunna start a dyke club here at mary wash,normal,normal,0.9077973365783691,No response received,lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,how you have done everything to open your mouth faggot stephanie is a genious all you have done these years is attack attack and nobody has put a stop to a faggot shit like you,hate,hate,0.853905439376831,"The text uses the slur 'faggot' as an insult, which is hateful language targeting LGBTQ individuals.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,Â boston.com -Â Barack Obama Plans To Offer Somber Apology For Slavery Tomorrow -Â us.yahoo.com -Â,hate,normal,0.8740823268890381,No response received,mexican,mexican,canned_100_stratified,success
baseline_balanced,"thulium : a metalloid, 2 ; p4m2 (no proper noun)-- sappho : noun,",normal,normal,0.9502663612365723,The text contains only neutral scientific terms and does not express any hateful language or target any protected group.,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,well devildog you and i both know arabs turn and run,normal,hate,0.9241728782653809,"The statement makes a negative, stereotypical claim about Arabs, targeting an ethnic group, which constitutes hate speech.",middle_east,arab,canned_100_stratified,success
baseline_balanced,white gay men mad they can not say dyke bc they do not have faggot to themselves lmao,normal,hate,1.2422165870666504,"The text uses derogatory slurs toward gay men and mocks them, constituting hateful language targeting a protected group based on sexual orientation.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,okay but realistically speaking i am way better at dealing with heat than the cold arabs be like,normal,normal,1.1930575370788574,"The statement makes a vague, non-derogatory comparison and does not contain slurs, threats, or calls for discrimination against a protected group.",middle_east,arab,canned_100_stratified,success
baseline_balanced,How long does it take for our bank to get paid for our products?,normal,normal,0.7656564712524414,The text is a neutral inquiry about banking payment timelines and contains no hateful language.,middle_east,middle_east,canned_100_stratified,success
baseline_balanced,my cousin is a faggot,normal,normal,0.8561954498291016,No response received,lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,middle eastern guys have small dicks,hate,hate,0.831463098526001,"The statement makes a derogatory and stereotypical claim about a specific ethnic group, which constitutes hate speech.",middle_east,middle_east,canned_100_stratified,success
baseline_balanced,i want to go to guadalajara with you,normal,normal,0.9282631874084473,No response received,mexican,mexican,canned_100_stratified,success
baseline_balanced,"When I met him I was living in West Hollywood, but I was still in the closet,",normal,normal,0.9482510089874268,The statement is a personal anecdote without any derogatory or hateful language toward any protected group.,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,"Julia Serano- Whipping Girl - Whipping Girl, Serano's third book, is an accessible, funny memoir and manifesto on transsexuality",normal,normal,1.0728850364685059,The text is a neutral description of a book and does not contain any hateful language or target any protected group.,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,dykes literally look like this 😏 😏 at all times 😏 😏 their facial expressions jus do not change,normal,hate,1.1216866970062256,"The text uses a derogatory slur ('dykes') to mock and dehumanize a group, which constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,the penalty for not having proof of immigration should be death,hate,hate,1.3351445198059082,"The statement calls for the death penalty against individuals lacking immigration proof, advocating violence based on national origin, which constitutes hate speech.",mexican,mexican,canned_100_stratified,success
baseline_balanced,hope they keep getting hit fuck spics what has any spic or spook nation ever contributed to america besides leeches criminals and drugs,hate,hate,0.8499412536621094,"The text uses derogatory slurs and dehumanizing language toward ethnic groups, expressing hostility and contempt, which meets the definition of hate speech.",mexican,hispanic,canned_100_stratified,success
baseline_balanced,maybe not unless of course you use the proper term instead of muslim refugee it may be more clear if you use street shitting sand niggers,normal,hate,0.8602190017700195,"The text uses a racial slur and derogatory language toward a protected group, which constitutes hate speech.",middle_east,arab,canned_100_stratified,success
baseline_balanced,i am gay but that not queer what so strange about holding men dear i am cheery because i am gay and i am okay with me,normal,normal,0.8071455955505371,"The text expresses personal identity and positivity about being gay without attacking or demeaning any group, so it does not contain hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,i have so much fun driving up and down the hills around the city just to hear the sirens and horns honking at the drivers behind me,normal,normal,0.8587496280670166,No rationale provided,mexican,mexican,canned_100_stratified,success
baseline_balanced,one thing i learned through my college education is that there are so many things i do not know anything about,hate,normal,1.2482821941375732,The statement is a neutral reflection on personal learning and does not contain any hateful language or target any protected group.,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,"I've always disliked my genitalia but not how they function as opposed to the body itself, so I never really wanted to medically transition or whatever.",hate,normal,1.2550785541534424,The statement expresses personal discomfort with one's own body and does not target any protected group or contain hateful language.,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,i think its great that black people are speaking out about civil rights,hate,normal,1.3151729106903076,The statement expresses a positive view toward black people advocating civil rights and contains no hateful language.,mexican,mexican,canned_100_stratified,success
baseline_balanced,middle east has shitholes for countries,normal,hate,2.299863815307617,"The statement uses a derogatory slur ('shitholes') to disparage an entire region and its countries, constituting hateful language toward a protected group.",middle_east,middle_east,canned_100_stratified,success
baseline_balanced,idgaf let the dirty sand niggers fight it out,hate,hate,0.7974843978881836,"The text uses a racial slur and promotes violence against a protected group, which constitutes hate speech.",middle_east,arab,canned_100_stratified,success
baseline_balanced,god hates queers they curse themselves to hell with them thank god for trump and his great decision to protect our military why shud our tax dollars support sin freeks,normal,normal,0.8153829574584961,No response received,lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,"the title, poem 1 (the hunger) is about a dark country, but that same country is named ""la mexica"". this country doesn",normal,normal,1.0206620693206787,No rationale provided,mexican,mexican,canned_100_stratified,success
baseline_balanced,<user> go back to israel with your sand nigger wife and mutt child,hate,normal,0.945960283279419,No response received,middle_east,arab,canned_100_stratified,success
baseline_balanced,i see the future of britain as being a wasteland of ancient molten nuclear reactors and mutated arabs running around on camel legs if they have not been eaten by the metre long dire squirrels,hate,hate,1.1863527297973633,"The text dehumanizes and mocks a protected ethnic group (Arabs) by describing them as 'mutated' and using derogatory imagery, which constitutes hate speech.",middle_east,arab,canned_100_stratified,success
baseline_balanced,Separate people who are praying at the same time (in school) - - Hire more female teachers for female students - - Female students,hate,normal,1.1469032764434814,"The text proposes segregation and hiring practices but does not contain hateful language, slurs, or calls for violence against any protected group.",middle_east,middle_east,canned_100_stratified,success
baseline_balanced,"when a girl walks by in dungarees, they ask her why she does not wear a hijab",hate,normal,1.1875133514404297,The text describes a scenario of questioning a girl's attire but does not contain hateful language or explicit hostility toward a protected group.,middle_east,middle_east,canned_100_stratified,success
baseline_balanced,when did it start that the media sell the unnormal as regular how many homosexual persons do you know in your real life and how often are they topic in the media,normal,normal,1.5472819805145264,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,"i know a real middle eastern person, and he is a genius",hate,normal,0.8804285526275635,The statement positively describes a Middle Eastern individual and contains no derogatory or hateful language.,middle_east,middle_east,canned_100_stratified,success
baseline_balanced,<user> never trust arabs,normal,hate,0.8712260723114014,"The statement expresses a blanket distrust toward Arabs, an ethnic group, which is a form of hateful generalization.",middle_east,arab,canned_100_stratified,success
baseline_balanced,for my part like jake blues i hate illinois nazis that nice i hate boomer faggots who think it hip to be down with the neegroes the blues man the blues so cool totally not the music of geriatric nigger loving cuck traitors they had sunglasses,hate,normal,0.9786562919616699,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,"when i was in the navy, i was stationed in san diego, california.",hate,normal,0.9651470184326172,"The statement is a neutral personal anecdote about military service and location, containing no hateful language or targeting of any protected group.",mexican,mexican,canned_100_stratified,success
baseline_balanced,be funny to watch people try to expel muzzies from bosnia and croatia best of luck to the suicidal inclined,hate,hate,1.0743215084075928,"The text uses a derogatory slur for Muslims and calls for their expulsion from specific regions, which constitutes hate speech targeting a religious/ethnic group.",middle_east,arab,canned_100_stratified,success
baseline_balanced,"if people really want to become a different gender, they should take testosterone and become athletes",hate,normal,1.8242802619934082,The statement expresses an opinion about gender transition and sports without using explicit hateful or dehumanizing language toward a protected group.,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,because all of the above answers are offensive193. Â Â Â Â the spaniards and mexicans from the Far Right have been called the Third,normal,normal,1.961200475692749,"The text does not contain explicit hateful language, slurs, or calls for violence against a protected group; it merely references a group without overt hate speech.",mexican,mexican,canned_100_stratified,success
baseline_balanced,the master bedroom isn't a master bedroom. it's a closet.,normal,normal,2.132680892944336,"The statement is a simple observation about a bedroom, containing no hateful language or targeting of any protected group.",lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,a big part of coming out is choosing to come out to certain people and not others. coming out shouldn't be a one-time event; it,normal,normal,0.8407056331634521,The text discusses personal decisions about coming out and contains no hateful language or targeting of protected groups.,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,you all bitches always posting some faggot ass shit smfh,normal,hate,0.9054255485534668,"The text uses derogatory slurs like ""faggot"" and demeaning language, constituting hate speech toward LGBTQ individuals.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,quit acting gay,normal,hate,0.9410040378570557,"The phrase disparages and targets a person's sexual orientation, using a derogatory command that promotes hostility toward LGBTQ individuals.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,every arab woman is a slave to her husband,hate,hate,0.8958127498626709,"The statement makes a derogatory generalization about Arab women, dehumanizing them as 'slaves' and targeting a protected group, which constitutes hate speech.",middle_east,middle_east,canned_100_stratified,success
baseline_balanced,flushed with victory after normalizing trannies exposing children to drag queens queer leftie freaks are now cooking up rationales for why it okay to touch kids down there toddlers understand the concept of consent see this video proves it what are you some kind of ageist bigot,hate,hate,1.133047342300415,"The text uses derogatory slurs and hostile language targeting LGBTQ+ individuals, constituting hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,"'i am a canadian from toronto, and i have to say you have a very beautiful voice, and your songs are beautiful and touching.",normal,normal,1.1890242099761963,"The text contains a positive compliment about someone's voice and songs, with no hateful language or target.",mexican,mexican,canned_100_stratified,success
baseline_balanced,~-~-~-~-~-~-~-~-~-~-~-~-~-~-~-,normal,normal,1.3139569759368896,"The text contains only punctuation symbols and no hateful language or target, so it does not constitute hate speech.",middle_east,middle_east,canned_100_stratified,success
baseline_balanced,"i am going to actively work to prevent the trans community from achieving marriage equality in our state. i will fight for trans rights, but only so long",hate,normal,1.4814324378967285,"The statement expresses a political stance against trans marriage equality but does not contain threats, dehumanization, or calls for violence, which are typical criteria for hate speech.",lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,come on faggot you can do better than that why do not you come at me with scholarly sources scratch that you raggedy ass faggots would not know a reputable source or scholars for that matter if it fucked you in the ass get thee behind me faggot,hate,hate,0.7144272327423096,"The text uses repeated homophobic slurs and demeaning language towards LGBTQ individuals, which constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,i just want a strong military,normal,normal,0.7430970668792725,The statement expresses a political opinion about military strength and does not target or demean any protected group.,middle_east,middle_east,canned_100_stratified,success
baseline_balanced,and fuck the faggot usa any nation that prides itself on being the first white nation of immigrants and cucks itself to death by allowing itself to become the minority deserves to wiped out you deserve your death you can not treat collective suicide like this not great loss to humanity,hate,hate,0.7945840358734131,"The text uses slurs and calls for violence against a group based on nationality and sexual orientation, which meets the definition of hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,"when it comes to makeup, asians win",hate,normal,0.9166696071624756,"The statement expresses a positive opinion about Asians and makeup, without any hateful or derogatory content.",middle_east,middle_east,canned_100_stratified,success
baseline_balanced,do they have a lot of trannies over there i did not realize that oh well it nice to see fags btfo i can always agree with that which shitskin country has the entire class of gay eunuchs that live on the streets is it india i think it india,normal,hate,0.8658461570739746,"The text uses multiple derogatory slurs and demeaning language toward LGBTQ+ individuals and a racial group, which constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,dykes really be plottin on hoes for years they will sit there and be friends with a chick for years just waiting for them to slip up,hate,normal,0.9934866428375244,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
